9.8,113.6,36.8,20.0
8.8,98.0,31.6,25.8
9.2,92.4,27.4,14.6
9.0,106.0,27.4,30.6
9.4,102.8,26.0,16.6
9.0,85.4,30.0,17.6
9.8,97.0,21.4,27.4
9.6,77.6,28.4,19.4
9.4,116.2,31.2,33.0
9.4,103.4,34.0,15.2
9.0,96.4,22.2,13.6
8.8,91.0,31.8,22.4
9.6,110.6,22.8,27.0
9.4,89.8,24.2,21.4
9.0,94.4,29.8,23.2
10.0,93.6,32.4,15.2
9.8,85.0,44.6,26.8
9.8,79.4,23.4,26.2
9.2,75.4,32.0,36.0
9.2,102.6,19.0,17.8
9.8,104.0,31.2,19.4
9.8,82.6,24.8,20.4
9.6,104.8,23.2,34.2
9.4,118.0,30.2,18.6
9.6,117.0,36.4,22.4
9.6,92.6,50.4,25.8
9.4,85.0,37.0,19.4
9.6,82.2,29.2,42.8
9.4,85.0,33.2,20.4
9.2,92.6,21.2,26.2
9.8,96.8,45.8,21.4
9.2,83.4,24.0,16.0
10.0,96.4,32.6,33.6
9.0,105.8,40.0,16.8
9.0,91.6,47.4,17.6
9.2,98.6,27.6,28.8
8.8,106.4,38.8,27.8
10.0,109.8,29.8,24.0
9.2,101.4,36.2,18.2
9.6,106.6,62.4,23.0
9.8,116.4,34.8,20.4
9.6,113.0,39.0,20.6
9.4,99.8,41.6,16.0
9.4,136.0,62.6,13.6
9.4,99.2,36.6,28.0
9.4,102.4,31.0,26.2
9.0,85.6,36.0,16.4
9.0,93.2,41.2,15.2
9.6,97.2,50.4,20.0
9.6,101.8,23.0,28.6
9.4,112.2,50.0,17.0
9.0,86.0,51.2,15.6
9.8,122.2,66.2,28.2
9.0,107.2,46.8,29.6
9.4,99.2,46.0,19.6
9.4,104.4,39.6,28.4
9.2,109.6,25.8,17.4
9.2,137.6,37.0,22.8
9.8,119.0,38.8,16.4
9.2,119.6,35.4,26.6
9.6,144.4,34.6,32.6
9.0,144.2,38.0,20.2
9.2,127.4,34.8,35.6
9.6,133.2,32.2,27.8
9.8,136.4,41.0,24.6
9.8,105.4,42.2,20.6
9.0,135.8,41.2,19.4
9.2,135.2,46.0,21.2
8.8,142.4,39.8,21.8
9.6,156.4,59.0,27.2
10.0,135.8,29.8,31.6
9.6,114.8,39.0,17.4
9.6,120.0,42.2,28.2
9.4,134.4,39.6,18.2
9.2,103.6,42.0,18.4
8.6,138.8,35.2,29.8
9.6,138.4,29.6,19.0
9.4,131.8,72.4,17.6
9.4,140.0,56.8,18.4
9.8,146.8,63.0,22.2
9.4,131.8,31.6,22.2
9.2,122.4,48.8,23.0
9.8,150.0,59.6,30.6
9.2,149.2,53.0,19.4
9.0,120.2,36.4,17.8
9.4,143.8,79.0,17.0
9.6,136.6,38.8,19.4
9.0,143.0,32.6,19.0
9.8,140.6,72.8,15.2
9.2,156.6,39.6,33.2
9.4,123.0,32.8,22.2
9.4,128.2,61.0,24.8
9.0,125.2,86.6,20.6
9.6,126.8,33.0,16.0
9.4,129.0,94.0,27.6
9.6,114.4,33.4,24.4
9.6,137.2,33.4,24.6
9.0,107.2,52.4,19.4
9.4,120.2,57.8,19.8
9.8,110.6,78.0,23.4
8.8,99.4,37.8,22.8
8.6,112.6,69.6,31.2
9.6,114.6,44.4,21.6
9.4,113.4,53.0,22.2
9.6,114.0,46.6,23.8
9.8,116.6,50.6,24.8
9.6,111.4,75.4,15.6
10.0,105.6,72.8,23.4
9.2,112.6,39.2,31.6
9.4,107.2,53.4,19.0
9.2,113.6,74.8,21.2
9.8,113.6,39.6,29.4
8.8,128.8,47.8,19.2
9.6,146.0,48.4,15.4
9.4,153.4,41.8,47.0
8.8,152.8,71.6,19.8
9.6,148.4,86.4,21.8
8.8,158.0,55.4,17.2
9.0,139.8,41.2,21.2
9.6,129.4,38.4,18.2
10.0,140.8,52.8,17.8
10.0,131.6,48.2,29.0
9.6,133.6,73.2,25.6
9.0,133.0,38.0,33.4
9.0,127.8,84.2,18.2
9.4,132.8,86.2,22.6
9.8,136.4,40.8,20.0
9.0,139.4,25.4,23.6
9.6,129.8,71.8,22.8
9.2,132.6,59.2,22.4
9.2,136.6,61.0,16.2
9.4,147.2,59.4,20.0
9.8,136.6,80.6,22.2
10.0,132.4,76.0,23.4
10.0,138.4,70.6,22.4
9.8,139.6,72.6,27.8
9.2,148.2,69.0,33.6
9.4,164.6,84.6,22.2
9.2,142.4,60.0,26.0
10.0,145.8,84.4,34.0
9.4,153.8,57.2,26.8
9.2,145.6,71.6,43.4
9.6,165.6,59.0,32.2
9.2,130.0,54.8,18.0
9.4,159.4,56.4,22.4
9.6,179.2,58.2,20.0
9.2,150.8,69.0,21.2
9.2,149.4,39.6,19.6
9.8,154.0,84.0,19.8
9.2,153.8,58.2,24.8
9.2,152.4,73.0,28.0
9.4,150.6,66.4,19.8
9.0,150.2,70.4,16.2
9.6,147.8,62.4,23.6
9.4,160.2,61.4,46.8
9.2,154.6,73.6,23.0
9.4,153.4,79.2,24.0
9.6,145.4,72.0,14.8
8.6,148.4,77.6,17.8
9.8,148.4,54.4,25.4
9.8,146.4,70.4,23.4
9.6,131.2,60.0,27.8
9.4,139.2,64.2,24.0
9.6,157.0,105.8,22.6
9.4,140.2,74.4,20.0
9.4,156.6,61.4,17.2
9.2,151.4,99.0,33.2
9.6,149.0,57.8,22.6
9.4,154.4,64.4,39.4
9.6,138.6,86.2,25.2
9.6,143.0,73.2,22.0
9.4,144.0,88.2,20.0
9.4,146.6,73.2,35.6
9.4,145.6,60.4,27.8
9.6,154.2,55.4,18.6
9.6,157.6,67.4,33.8
9.2,151.8,65.2,24.2
9.8,147.8,93.8,18.6
9.2,156.2,83.4,25.0
9.6,158.2,103.4,23.0
9.6,147.8,67.8,20.8
9.4,147.0,43.2,31.8
9.4,161.6,88.0,17.8
9.2,150.6,77.4,17.0
9.2,145.0,59.8,25.8
9.4,142.6,94.6,22.8
9.8,149.0,60.6,24.2
8.8,163.0,64.2,30.4
9.2,163.2,84.2,15.6
9.6,153.2,92.2,19.4
9.2,143.6,71.0,30.6
9.8,145.6,83.0,20.8
9.8,164.0,78.6,19.4
9.6,147.4,102.2,42.0
8.8,150.2,89.4,22.6
9.6,145.2,62.8,22.8
9.0,154.2,61.4,18.6
8.6,151.6,87.2,32.6
9.6,148.0,89.6,25.0
9.6,170.8,78.2,25.4
9.6,156.6,80.0,19.4
9.4,144.6,83.0,24.8
9.8,153.2,102.6,34.8
9.8,142.8,73.0,18.8
9.2,148.0,67.6,25.0
9.8,148.4,94.0,31.6
9.0,152.8,89.8,30.6
9.6,146.2,86.8,20.2
9.6,156.2,90.0,16.6
9.2,166.8,80.0,28.8
9.2,150.8,65.6,19.6
8.8,148.2,90.2,23.6
